sample_name	description			altitude	anonymized_name	assigned_from_geo	body_habitat	body_product	body_site	collection_timestamp	country	day	depth	dna_extracted	elevation	env_biome	env_feature	env_matter	extracted_dna_avail_now	family	host_common_name	host_subject_id	host_taxid	house	house_day_subject_surface	house_day_surface	house_surface	latitude	life_stage	longitude	move_time	moved	notes	number_children	number_residents_human	percent_adult_residents	percent_male	pet_farm_animal	physical_specimen_location	physical_specimen_remaining	public	required_sample_info_status	sample_order	sample_progress	sample_tube_id	sample_type	sex	source	source1	sourcesink	subject	subject_surface	surface	taxon_id	time	title
2192.H07a.Bedroom.Floor.3652.lane2.NoIndex.L002	Sample 2192.H07a.Bedroom.Floor.3652.lane2.NoIndex.L002 			0	H07a.unknown	True				2012-06-03 00:00:00	GAZ:United States of America	D03	0	True	181.32	ENVO:urban biome	ENVO:anthropogenic environmental material	ENVO:dust	True	7	human		1256227	H07a	H07a.D03.House_07a.Bedroom_Floor	H07a.D03.Bedroom_Floor	H07a.Bedroom_Floor	41.88		-87.63	Before	True		0	2	1	0.5	Cat	ANL	True	True	completed	1389	sequenced (16S)	3652	XXQIITAXX		House	House	sink	House_07a	House_07a.Bedroom_Floor	Bedroom_Floor	1256227	5:50AM	Gilbert_house_forensics_BE
2192.H07a.Bedroom.Floor.3676.lane2.NoIndex.L002	Sample 2192.H07a.Bedroom.Floor.3676.lane2.NoIndex.L002 			0	H07a.unknown	True				2012-06-05 00:00:00	GAZ:United States of America	D04	0	True	181.32	ENVO:urban biome	ENVO:anthropogenic environmental material	ENVO:dust	True	7	human		1256227	H07a	H07a.D04.House_07a.Bedroom_Floor	H07a.D04.Bedroom_Floor	H07a.Bedroom_Floor	41.88		-87.63	Before	True		0	2	1	0.5	Cat	ANL	True	True	completed	1403	sequenced (16S)	3676	XXQIITAXX		House	House	sink	House_07a	House_07a.Bedroom_Floor	Bedroom_Floor	1256227	6:35AM	Gilbert_house_forensics_BE
2192.H07a.Bedroom.Floor.3724.lane2.NoIndex.L002	Sample 2192.H07a.Bedroom.Floor.3724.lane2.NoIndex.L002 			0	H07a.unknown	True				2012-06-09 00:00:00	GAZ:United States of America	D06	0	True	181.32	ENVO:urban biome	ENVO:anthropogenic environmental material	ENVO:dust	True	7	human		1256227	H07a	H07a.D06.House_07a.Bedroom_Floor	H07a.D06.Bedroom_Floor	H07a.Bedroom_Floor	41.88		-87.63	Before	True		0	2	1	0.5	Cat	ANL	True	True	completed	1417	sequenced (16S)	3724	XXQIITAXX		House	House	sink	House_07a	House_07a.Bedroom_Floor	Bedroom_Floor	1256227	6:39AM	Gilbert_house_forensics_BE
2192.H07a.Bedroom.Floor.3748.lane2.NoIndex.L002	Sample 2192.H07a.Bedroom.Floor.3748.lane2.NoIndex.L002 			0	H07a.unknown	True				2012-06-11 00:00:00	GAZ:United States of America	D07	0	True	181.32	ENVO:urban biome	ENVO:anthropogenic environmental material	ENVO:dust	True	7	human		1256227	H07a	H07a.D07.House_07a.Bedroom_Floor	H07a.D07.Bedroom_Floor	H07a.Bedroom_Floor	41.88		-87.63	Before	True		0	2	1	0.5	Cat	ANL	True	True	completed	1431	sequenced (16S)	3748	XXQIITAXX		House	House	sink	House_07a	House_07a.Bedroom_Floor	Bedroom_Floor	1256227	5:47AM	Gilbert_house_forensics_BE
2192.H07a.Bedroom.Floor.3772.lane2.NoIndex.L002	Sample 2192.H07a.Bedroom.Floor.3772.lane2.NoIndex.L002 			0	H07a.unknown	True				2012-06-13 00:00:00	GAZ:United States of America	D08	0	True	181.32	ENVO:urban biome	ENVO:anthropogenic environmental material	ENVO:dust	True	7	human		1256227	H07a	H07a.D08.House_07a.Bedroom_Floor	H07a.D08.Bedroom_Floor	H07a.Bedroom_Floor	41.88		-87.63	Before	True		0	2	1	0.5	Cat	ANL	True	True	completed	1445	sequenced (16S)	3772	XXQIITAXX		House	House	sink	House_07a	House_07a.Bedroom_Floor	Bedroom_Floor	1256227	6:20AM	Gilbert_house_forensics_BE
2192.H07a.Cat.Fur.3638.lane6.NoIndex.L006	Sample 2192.H07a.Cat.Fur.3638.lane6.NoIndex.L006 			0	H07a.Skin	True	UBERON:skin	UBERON:sebum	UBERON:skin of head	2012-06-01 00:00:00	GAZ:United States of America	D02	0	True	181.32	ENVO:urban biome	ENVO:animal-associated habitat	ENVO:sebum	True	7	human	Cat_07.1	9606	H07a	H07a.D02.Cat_07.1.Cat_Fur	H07a.D02.Cat_Fur	H07a.Cat_Fur	41.88		-87.63	Before	True		0	2	1	0.5	Cat	ANL	True	True	completed	1385	sequenced (16S)	3638	XXQIITAXX		Cat	Pet	source	Cat_07.1	Cat_07.1.Cat_Fur	Cat_Fur	1115523	6:11AM	Gilbert_house_forensics_BE
2192.H07a.Cat.Fur.3662.lane6.NoIndex.L006	Sample 2192.H07a.Cat.Fur.3662.lane6.NoIndex.L006 			0	H07a.Skin	True	UBERON:skin	UBERON:sebum	UBERON:skin of head	2012-06-03 00:00:00	GAZ:United States of America	D03	0	True	181.32	ENVO:urban biome	ENVO:animal-associated habitat	ENVO:sebum	True	7	human	Cat_07.1	9606	H07a	H07a.D03.Cat_07.1.Cat_Fur	H07a.D03.Cat_Fur	H07a.Cat_Fur	41.88		-87.63	Before	True		0	2	1	0.5	Cat	ANL	True	True	completed	1399	sequenced (16S)	3662	XXQIITAXX		Cat	Pet	source	Cat_07.1	Cat_07.1.Cat_Fur	Cat_Fur	1115523	5:50AM	Gilbert_house_forensics_BE
2192.H07a.Cat.Fur.3686.lane6.NoIndex.L006	Sample 2192.H07a.Cat.Fur.3686.lane6.NoIndex.L006 			0	H07a.Skin	True	UBERON:skin	UBERON:sebum	UBERON:skin of head	2012-06-05 00:00:00	GAZ:United States of America	D04	0	True	181.32	ENVO:urban biome	ENVO:animal-associated habitat	ENVO:sebum	True	7	human	Cat_07.1	9606	H07a	H07a.D04.Cat_07.1.Cat_Fur	H07a.D04.Cat_Fur	H07a.Cat_Fur	41.88		-87.63	Before	True		0	2	1	0.5	Cat	ANL	True	True	completed	1413	sequenced (16S)	3686	XXQIITAXX		Cat	Pet	source	Cat_07.1	Cat_07.1.Cat_Fur	Cat_Fur	1115523	6:35AM	Gilbert_house_forensics_BE
2192.H07a.Cat.Fur.3734.lane6.NoIndex.L006	Sample 2192.H07a.Cat.Fur.3734.lane6.NoIndex.L006 			0	H07a.Skin	True	UBERON:skin	UBERON:sebum	UBERON:skin of head	2012-06-09 00:00:00	GAZ:United States of America	D06	0	True	181.32	ENVO:urban biome	ENVO:animal-associated habitat	ENVO:sebum	True	7	human	Cat_07.1	9606	H07a	H07a.D06.Cat_07.1.Cat_Fur	H07a.D06.Cat_Fur	H07a.Cat_Fur	41.88		-87.63	Before	True		0	2	1	0.5	Cat	ANL	True	True	completed	1427	sequenced (16S)	3734	XXQIITAXX		Cat	Pet	source	Cat_07.1	Cat_07.1.Cat_Fur	Cat_Fur	1115523	6:39AM	Gilbert_house_forensics_BE
2192.H07a.Cat.Fur.3758.lane6.NoIndex.L006	Sample 2192.H07a.Cat.Fur.3758.lane6.NoIndex.L006 			0	H07a.Skin	True	UBERON:skin	UBERON:sebum	UBERON:skin of head	2012-06-11 00:00:00	GAZ:United States of America	D07	0	True	181.32	ENVO:urban biome	ENVO:animal-associated habitat	ENVO:sebum	True	7	human	Cat_07.1	9606	H07a	H07a.D07.Cat_07.1.Cat_Fur	H07a.D07.Cat_Fur	H07a.Cat_Fur	41.88		-87.63	Before	True		0	2	1	0.5	Cat	ANL	True	True	completed	1441	sequenced (16S)	3758	XXQIITAXX		Cat	Pet	source	Cat_07.1	Cat_07.1.Cat_Fur	Cat_Fur	1115523	5:47AM	Gilbert_house_forensics_BE
2192.H07a.Cat.Fur.3782.lane6.NoIndex.L006	Sample 2192.H07a.Cat.Fur.3782.lane6.NoIndex.L006 			0	H07a.Skin	True	UBERON:skin	UBERON:sebum	UBERON:skin of head	2012-06-13 00:00:00	GAZ:United States of America	D08	0	True	181.32	ENVO:urban biome	ENVO:animal-associated habitat	ENVO:sebum	True	7	human	Cat_07.1	9606	H07a	H07a.D08.Cat_07.1.Cat_Fur	H07a.D08.Cat_Fur	H07a.Cat_Fur	41.88		-87.63	Before	True		0	2	1	0.5	Cat	ANL	True	True	completed	1455	sequenced (16S)	3782	XXQIITAXX		Cat	Pet	source	Cat_07.1	Cat_07.1.Cat_Fur	Cat_Fur	1115523	6:20AM	Gilbert_house_forensics_BE
2192.H07a.Cat.Paw.3637.lane6.NoIndex.L006	Sample 2192.H07a.Cat.Paw.3637.lane6.NoIndex.L006 			0	H07a.Skin	True	UBERON:skin	UBERON:sebum	UBERON:skin of foot	2012-06-01 00:00:00	GAZ:United States of America	D02	0	True	181.32	ENVO:urban biome	ENVO:animal-associated habitat	ENVO:sebum	True	7	human	Cat_07.1	9606	H07a	H07a.D02.Cat_07.1.Cat_Paw	H07a.D02.Cat_Paw	H07a.Cat_Paw	41.88		-87.63	Before	True		0	2	1	0.5	Cat	ANL	True	True	completed	1384	sequenced (16S)	3637	XXQIITAXX		Cat	Pet	source	Cat_07.1	Cat_07.1.Cat_Paw	Cat_Paw	1338477	6:11AM	Gilbert_house_forensics_BE
2192.H07a.Cat.Paw.3661.lane6.NoIndex.L006	Sample 2192.H07a.Cat.Paw.3661.lane6.NoIndex.L006 			0	H07a.Skin	True	UBERON:skin	UBERON:sebum	UBERON:skin of foot	2012-06-03 00:00:00	GAZ:United States of America	D03	0	True	181.32	ENVO:urban biome	ENVO:animal-associated habitat	ENVO:sebum	True	7	human	Cat_07.1	9606	H07a	H07a.D03.Cat_07.1.Cat_Paw	H07a.D03.Cat_Paw	H07a.Cat_Paw	41.88		-87.63	Before	True		0	2	1	0.5	Cat	ANL	True	True	completed	1398	sequenced (16S)	3661	XXQIITAXX		Cat	Pet	source	Cat_07.1	Cat_07.1.Cat_Paw	Cat_Paw	1338477	5:50AM	Gilbert_house_forensics_BE
2192.H07a.Cat.Paw.3685.lane6.NoIndex.L006	Sample 2192.H07a.Cat.Paw.3685.lane6.NoIndex.L006 			0	H07a.Skin	True	UBERON:skin	UBERON:sebum	UBERON:skin of foot	2012-06-05 00:00:00	GAZ:United States of America	D04	0	True	181.32	ENVO:urban biome	ENVO:animal-associated habitat	ENVO:sebum	True	7	human	Cat_07.1	9606	H07a	H07a.D04.Cat_07.1.Cat_Paw	H07a.D04.Cat_Paw	H07a.Cat_Paw	41.88		-87.63	Before	True		0	2	1	0.5	Cat	ANL	True	True	completed	1412	sequenced (16S)	3685	XXQIITAXX		Cat	Pet	source	Cat_07.1	Cat_07.1.Cat_Paw	Cat_Paw	1338477	6:35AM	Gilbert_house_forensics_BE
2192.H07a.Cat.Paw.3733.lane6.NoIndex.L006	Sample 2192.H07a.Cat.Paw.3733.lane6.NoIndex.L006 			0	H07a.Skin	True	UBERON:skin	UBERON:sebum	UBERON:skin of foot	2012-06-09 00:00:00	GAZ:United States of America	D06	0	True	181.32	ENVO:urban biome	ENVO:animal-associated habitat	ENVO:sebum	True	7	human	Cat_07.1	9606	H07a	H07a.D06.Cat_07.1.Cat_Paw	H07a.D06.Cat_Paw	H07a.Cat_Paw	41.88		-87.63	Before	True		0	2	1	0.5	Cat	ANL	True	True	completed	1426	sequenced (16S)	3733	XXQIITAXX		Cat	Pet	source	Cat_07.1	Cat_07.1.Cat_Paw	Cat_Paw	1338477	6:39AM	Gilbert_house_forensics_BE
2192.H07a.Cat.Paw.3757.lane6.NoIndex.L006	Sample 2192.H07a.Cat.Paw.3757.lane6.NoIndex.L006 			0	H07a.Skin	True	UBERON:skin	UBERON:sebum	UBERON:skin of foot	2012-06-11 00:00:00	GAZ:United States of America	D07	0	True	181.32	ENVO:urban biome	ENVO:animal-associated habitat	ENVO:sebum	True	7	human	Cat_07.1	9606	H07a	H07a.D07.Cat_07.1.Cat_Paw	H07a.D07.Cat_Paw	H07a.Cat_Paw	41.88		-87.63	Before	True		0	2	1	0.5	Cat	ANL	True	True	completed	1440	sequenced (16S)	3757	XXQIITAXX		Cat	Pet	source	Cat_07.1	Cat_07.1.Cat_Paw	Cat_Paw	1338477	5:47AM	Gilbert_house_forensics_BE
2192.H07a.Cat.Paw.3781.lane6.NoIndex.L006	Sample 2192.H07a.Cat.Paw.3781.lane6.NoIndex.L006 			0	H07a.Skin	True	UBERON:skin	UBERON:sebum	UBERON:skin of foot	2012-06-13 00:00:00	GAZ:United States of America	D08	0	True	181.32	ENVO:urban biome	ENVO:animal-associated habitat	ENVO:sebum	True	7	human	Cat_07.1	9606	H07a	H07a.D08.Cat_07.1.Cat_Paw	H07a.D08.Cat_Paw	H07a.Cat_Paw	41.88		-87.63	Before	True		0	2	1	0.5	Cat	ANL	True	True	completed	1454	sequenced (16S)	3781	XXQIITAXX		Cat	Pet	source	Cat_07.1	Cat_07.1.Cat_Paw	Cat_Paw	1338477	6:20AM	Gilbert_house_forensics_BE
2192.H07a.Foot.3632.lane6.NoIndex.L006	Sample 2192.H07a.Foot.3632.lane6.NoIndex.L006 			0	H07a.Foot	True	UBERON:skin	UBERON:sebum	UBERON:skin of foot	2012-06-01 00:00:00	GAZ:United States of America	D02	0	True	181.32	ENVO:urban biome	ENVO:human-associated habitat	ENVO:sebum	True	7	human	Person_07.1	9606	H07a	H07a.D02.Person_07.1.Foot	H07a.D02.Foot	H07a.Foot	41.88	adult	-87.63	Before	True		0	2	1	0.5	Cat	ANL	True	True	completed	1379	sequenced (16S)	3632	XXQIITAXX	female	Person	Person	source	Person_07.1	Person_07.1.Foot	Foot	539655	6:11AM	Gilbert_house_forensics_BE
2192.H07a.Foot.3635.lane6.NoIndex.L006	Sample 2192.H07a.Foot.3635.lane6.NoIndex.L006 			0	H07a.Foot	True	UBERON:skin	UBERON:sebum	UBERON:skin of foot	2012-06-01 00:00:00	GAZ:United States of America	D02	0	True	181.32	ENVO:urban biome	ENVO:human-associated habitat	ENVO:sebum	True	7	human	Person_07.2	9606	H07a	H07a.D02.Person_07.2.Foot	H07a.D02.Foot	H07a.Foot	41.88	adult	-87.63	Before	True		0	2	1	0.5	Cat	ANL	True	True	completed	1382	sequenced (16S)	3635	XXQIITAXX	male	Person	Person	source	Person_07.2	Person_07.2.Foot	Foot	539655	6:11AM	Gilbert_house_forensics_BE
2192.H07a.Foot.3656.lane6.NoIndex.L006	Sample 2192.H07a.Foot.3656.lane6.NoIndex.L006 			0	H07a.Foot	True	UBERON:skin	UBERON:sebum	UBERON:skin of foot	2012-06-03 00:00:00	GAZ:United States of America	D03	0	True	181.32	ENVO:urban biome	ENVO:human-associated habitat	ENVO:sebum	True	7	human	Person_07.1	9606	H07a	H07a.D03.Person_07.1.Foot	H07a.D03.Foot	H07a.Foot	41.88	adult	-87.63	Before	True		0	2	1	0.5	Cat	ANL	True	True	completed	1393	sequenced (16S)	3656	XXQIITAXX	female	Person	Person	source	Person_07.1	Person_07.1.Foot	Foot	539655	5:50AM	Gilbert_house_forensics_BE
2192.H07a.Foot.3659.lane6.NoIndex.L006	Sample 2192.H07a.Foot.3659.lane6.NoIndex.L006 			0	H07a.Foot	True	UBERON:skin	UBERON:sebum	UBERON:skin of foot	2012-06-03 00:00:00	GAZ:United States of America	D03	0	True	181.32	ENVO:urban biome	ENVO:human-associated habitat	ENVO:sebum	True	7	human	Person_07.2	9606	H07a	H07a.D03.Person_07.2.Foot	H07a.D03.Foot	H07a.Foot	41.88	adult	-87.63	Before	True		0	2	1	0.5	Cat	ANL	True	True	completed	1396	sequenced (16S)	3659	XXQIITAXX	male	Person	Person	source	Person_07.2	Person_07.2.Foot	Foot	539655	5:50AM	Gilbert_house_forensics_BE
2192.H07a.Foot.3680.lane6.NoIndex.L006	Sample 2192.H07a.Foot.3680.lane6.NoIndex.L006 			0	H07a.Foot	True	UBERON:skin	UBERON:sebum	UBERON:skin of foot	2012-06-05 00:00:00	GAZ:United States of America	D04	0	True	181.32	ENVO:urban biome	ENVO:human-associated habitat	ENVO:sebum	True	7	human	Person_07.1	9606	H07a	H07a.D04.Person_07.1.Foot	H07a.D04.Foot	H07a.Foot	41.88	adult	-87.63	Before	True		0	2	1	0.5	Cat	ANL	True	True	completed	1407	sequenced (16S)	3680	XXQIITAXX	female	Person	Person	source	Person_07.1	Person_07.1.Foot	Foot	539655	6:35AM	Gilbert_house_forensics_BE
2192.H07a.Foot.3683.lane6.NoIndex.L006	Sample 2192.H07a.Foot.3683.lane6.NoIndex.L006 			0	H07a.Foot	True	UBERON:skin	UBERON:sebum	UBERON:skin of foot	2012-06-05 00:00:00	GAZ:United States of America	D04	0	True	181.32	ENVO:urban biome	ENVO:human-associated habitat	ENVO:sebum	True	7	human	Person_07.2	9606	H07a	H07a.D04.Person_07.2.Foot	H07a.D04.Foot	H07a.Foot	41.88	adult	-87.63	Before	True		0	2	1	0.5	Cat	ANL	True	True	completed	1410	sequenced (16S)	3683	XXQIITAXX	male	Person	Person	source	Person_07.2	Person_07.2.Foot	Foot	539655	6:35AM	Gilbert_house_forensics_BE
2192.H07a.Foot.3728.lane6.NoIndex.L006	Sample 2192.H07a.Foot.3728.lane6.NoIndex.L006 			0	H07a.Foot	True	UBERON:skin	UBERON:sebum	UBERON:skin of foot	2012-06-09 00:00:00	GAZ:United States of America	D06	0	True	181.32	ENVO:urban biome	ENVO:human-associated habitat	ENVO:sebum	True	7	human	Person_07.1	9606	H07a	H07a.D06.Person_07.1.Foot	H07a.D06.Foot	H07a.Foot	41.88	adult	-87.63	Before	True		0	2	1	0.5	Cat	ANL	True	True	completed	1421	sequenced (16S)	3728	XXQIITAXX	female	Person	Person	source	Person_07.1	Person_07.1.Foot	Foot	539655	6:39AM	Gilbert_house_forensics_BE
2192.H07a.Foot.3731.lane6.NoIndex.L006	Sample 2192.H07a.Foot.3731.lane6.NoIndex.L006 			0	H07a.Foot	True	UBERON:skin	UBERON:sebum	UBERON:skin of foot	2012-06-09 00:00:00	GAZ:United States of America	D06	0	True	181.32	ENVO:urban biome	ENVO:human-associated habitat	ENVO:sebum	True	7	human	Person_07.2	9606	H07a	H07a.D06.Person_07.2.Foot	H07a.D06.Foot	H07a.Foot	41.88	adult	-87.63	Before	True		0	2	1	0.5	Cat	ANL	True	True	completed	1424	sequenced (16S)	3731	XXQIITAXX	male	Person	Person	source	Person_07.2	Person_07.2.Foot	Foot	539655	6:39AM	Gilbert_house_forensics_BE
2192.H07a.Foot.3752.lane6.NoIndex.L006	Sample 2192.H07a.Foot.3752.lane6.NoIndex.L006 			0	H07a.Foot	True	UBERON:skin	UBERON:sebum	UBERON:skin of foot	2012-06-11 00:00:00	GAZ:United States of America	D07	0	True	181.32	ENVO:urban biome	ENVO:human-associated habitat	ENVO:sebum	True	7	human	Person_07.1	9606	H07a	H07a.D07.Person_07.1.Foot	H07a.D07.Foot	H07a.Foot	41.88	adult	-87.63	Before	True		0	2	1	0.5	Cat	ANL	True	True	completed	1435	sequenced (16S)	3752	XXQIITAXX	female	Person	Person	source	Person_07.1	Person_07.1.Foot	Foot	539655	5:47AM	Gilbert_house_forensics_BE
2192.H07a.Foot.3755.lane6.NoIndex.L006	Sample 2192.H07a.Foot.3755.lane6.NoIndex.L006 			0	H07a.Foot	True	UBERON:skin	UBERON:sebum	UBERON:skin of foot	2012-06-11 00:00:00	GAZ:United States of America	D07	0	True	181.32	ENVO:urban biome	ENVO:human-associated habitat	ENVO:sebum	True	7	human	Person_07.2	9606	H07a	H07a.D07.Person_07.2.Foot	H07a.D07.Foot	H07a.Foot	41.88	adult	-87.63	Before	True		0	2	1	0.5	Cat	ANL	True	True	completed	1438	sequenced (16S)	3755	XXQIITAXX	male	Person	Person	source	Person_07.2	Person_07.2.Foot	Foot	539655	5:47AM	Gilbert_house_forensics_BE
2192.H07a.Foot.3776.lane6.NoIndex.L006	Sample 2192.H07a.Foot.3776.lane6.NoIndex.L006 			0	H07a.Foot	True	UBERON:skin	UBERON:sebum	UBERON:skin of foot	2012-06-13 00:00:00	GAZ:United States of America	D08	0	True	181.32	ENVO:urban biome	ENVO:human-associated habitat	ENVO:sebum	True	7	human	Person_07.1	9606	H07a	H07a.D08.Person_07.1.Foot	H07a.D08.Foot	H07a.Foot	41.88	adult	-87.63	Before	True		0	2	1	0.5	Cat	ANL	True	True	completed	1449	sequenced (16S)	3776	XXQIITAXX	female	Person	Person	source	Person_07.1	Person_07.1.Foot	Foot	539655	6:20AM	Gilbert_house_forensics_BE
2192.H07a.Foot.3779.lane6.NoIndex.L006	Sample 2192.H07a.Foot.3779.lane6.NoIndex.L006 			0	H07a.Foot	True	UBERON:skin	UBERON:sebum	UBERON:skin of foot	2012-06-13 00:00:00	GAZ:United States of America	D08	0	True	181.32	ENVO:urban biome	ENVO:human-associated habitat	ENVO:sebum	True	7	human	Person_07.2	9606	H07a	H07a.D08.Person_07.2.Foot	H07a.D08.Foot	H07a.Foot	41.88	adult	-87.63	Before	True		0	2	1	0.5	Cat	ANL	True	True	completed	1452	sequenced (16S)	3779	XXQIITAXX	male	Person	Person	source	Person_07.2	Person_07.2.Foot	Foot	539655	6:20AM	Gilbert_house_forensics_BE
2192.H07a.Front.Door.Knob.3629.lane5.NoIndex.L005	Sample 2192.H07a.Front.Door.Knob.3629.lane5.NoIndex.L005 			0	H07a.Front_Door_Knob	True				2012-06-01 00:00:00	GAZ:United States of America	D02	0	True	181.32	ENVO:urban biome	ENVO:anthropogenic environmental material	ENVO:dust	True	7	human		1256227	H07a	H07a.D02.House_07a.Front_Door_Knob	H07a.D02.Front_Door_Knob	H07a.Front_Door_Knob	41.88		-87.63	Before	True		0	2	1	0.5	Cat	ANL	True	True	completed	1376	sequenced (16S)	3629	XXQIITAXX		House	House	sink	House_07a	House_07a.Front_Door_Knob	Front_Door_Knob	1256227	6:11AM	Gilbert_house_forensics_BE
2192.H07a.Front.Door.Knob.3653.lane2.NoIndex.L002	Sample 2192.H07a.Front.Door.Knob.3653.lane2.NoIndex.L002 			0	H07a.Front_Door_Knob	True				2012-06-03 00:00:00	GAZ:United States of America	D03	0	True	181.32	ENVO:urban biome	ENVO:anthropogenic environmental material	ENVO:dust	True	7	human		1256227	H07a	H07a.D03.House_07a.Front_Door_Knob	H07a.D03.Front_Door_Knob	H07a.Front_Door_Knob	41.88		-87.63	Before	True		0	2	1	0.5	Cat	ANL	True	True	completed	1390	sequenced (16S)	3653	XXQIITAXX		House	House	sink	House_07a	House_07a.Front_Door_Knob	Front_Door_Knob	1256227	5:50AM	Gilbert_house_forensics_BE
2192.H07a.Front.Door.Knob.3677.lane2.NoIndex.L002	Sample 2192.H07a.Front.Door.Knob.3677.lane2.NoIndex.L002 			0	H07a.Front_Door_Knob	True				2012-06-05 00:00:00	GAZ:United States of America	D04	0	True	181.32	ENVO:urban biome	ENVO:anthropogenic environmental material	ENVO:dust	True	7	human		1256227	H07a	H07a.D04.House_07a.Front_Door_Knob	H07a.D04.Front_Door_Knob	H07a.Front_Door_Knob	41.88		-87.63	Before	True		0	2	1	0.5	Cat	ANL	True	True	completed	1404	sequenced (16S)	3677	XXQIITAXX		House	House	sink	House_07a	House_07a.Front_Door_Knob	Front_Door_Knob	1256227	6:35AM	Gilbert_house_forensics_BE
2192.H07a.Front.Door.Knob.3725.lane2.NoIndex.L002	Sample 2192.H07a.Front.Door.Knob.3725.lane2.NoIndex.L002 			0	H07a.Front_Door_Knob	True				2012-06-09 00:00:00	GAZ:United States of America	D06	0	True	181.32	ENVO:urban biome	ENVO:anthropogenic environmental material	ENVO:dust	True	7	human		1256227	H07a	H07a.D06.House_07a.Front_Door_Knob	H07a.D06.Front_Door_Knob	H07a.Front_Door_Knob	41.88		-87.63	Before	True		0	2	1	0.5	Cat	ANL	True	True	completed	1418	sequenced (16S)	3725	XXQIITAXX		House	House	sink	House_07a	House_07a.Front_Door_Knob	Front_Door_Knob	1256227	6:39AM	Gilbert_house_forensics_BE
2192.H07a.Front.Door.Knob.3749.lane2.NoIndex.L002	Sample 2192.H07a.Front.Door.Knob.3749.lane2.NoIndex.L002 			0	H07a.Front_Door_Knob	True				2012-06-11 00:00:00	GAZ:United States of America	D07	0	True	181.32	ENVO:urban biome	ENVO:anthropogenic environmental material	ENVO:dust	True	7	human		1256227	H07a	H07a.D07.House_07a.Front_Door_Knob	H07a.D07.Front_Door_Knob	H07a.Front_Door_Knob	41.88		-87.63	Before	True		0	2	1	0.5	Cat	ANL	True	True	completed	1432	sequenced (16S)	3749	XXQIITAXX		House	House	sink	House_07a	House_07a.Front_Door_Knob	Front_Door_Knob	1256227	5:47AM	Gilbert_house_forensics_BE
2192.H07a.Front.Door.Knob.3773.lane2.NoIndex.L002	Sample 2192.H07a.Front.Door.Knob.3773.lane2.NoIndex.L002 			0	H07a.Front_Door_Knob	True				2012-06-13 00:00:00	GAZ:United States of America	D08	0	True	181.32	ENVO:urban biome	ENVO:anthropogenic environmental material	ENVO:dust	True	7	human		1256227	H07a	H07a.D08.House_07a.Front_Door_Knob	H07a.D08.Front_Door_Knob	H07a.Front_Door_Knob	41.88		-87.63	Before	True		0	2	1	0.5	Cat	ANL	True	True	completed	1446	sequenced (16S)	3773	XXQIITAXX		House	House	sink	House_07a	House_07a.Front_Door_Knob	Front_Door_Knob	1256227	6:20AM	Gilbert_house_forensics_BE
2192.H07a.Hand.3631.lane6.NoIndex.L006	Sample 2192.H07a.Hand.3631.lane6.NoIndex.L006 			0	H07a.Hand	True	UBERON:skin	UBERON:sebum	UBERON:skin of hand	2012-06-01 00:00:00	GAZ:United States of America	D02	0	True	181.32	ENVO:urban biome	ENVO:human-associated habitat	ENVO:sebum	True	7	human	Person_07.1	9606	H07a	H07a.D02.Person_07.1.Hand	H07a.D02.Hand	H07a.Hand	41.88	adult	-87.63	Before	True		0	2	1	0.5	Cat	ANL	True	True	completed	1378	sequenced (16S)	3631	XXQIITAXX	female	Person	Person	source	Person_07.1	Person_07.1.Hand	Hand	539655	6:11AM	Gilbert_house_forensics_BE
2192.H07a.Hand.3634.lane6.NoIndex.L006	Sample 2192.H07a.Hand.3634.lane6.NoIndex.L006 			0	H07a.Hand	True	UBERON:skin	UBERON:sebum	UBERON:skin of hand	2012-06-01 00:00:00	GAZ:United States of America	D02	0	True	181.32	ENVO:urban biome	ENVO:human-associated habitat	ENVO:sebum	True	7	human	Person_07.2	9606	H07a	H07a.D02.Person_07.2.Hand	H07a.D02.Hand	H07a.Hand	41.88	adult	-87.63	Before	True		0	2	1	0.5	Cat	ANL	True	True	completed	1381	sequenced (16S)	3634	XXQIITAXX	male	Person	Person	source	Person_07.2	Person_07.2.Hand	Hand	539655	6:11AM	Gilbert_house_forensics_BE
2192.H07a.Hand.3655.lane6.NoIndex.L006	Sample 2192.H07a.Hand.3655.lane6.NoIndex.L006 			0	H07a.Hand	True	UBERON:skin	UBERON:sebum	UBERON:skin of hand	2012-06-03 00:00:00	GAZ:United States of America	D03	0	True	181.32	ENVO:urban biome	ENVO:human-associated habitat	ENVO:sebum	True	7	human	Person_07.1	9606	H07a	H07a.D03.Person_07.1.Hand	H07a.D03.Hand	H07a.Hand	41.88	adult	-87.63	Before	True		0	2	1	0.5	Cat	ANL	True	True	completed	1392	sequenced (16S)	3655	XXQIITAXX	female	Person	Person	source	Person_07.1	Person_07.1.Hand	Hand	539655	5:50AM	Gilbert_house_forensics_BE
